0.00000000	1.00000000
0.20000000	2.25339335
0.40000000	2.82894485
0.60000000	2.91681648
0.80000000	2.68226737
1.00000000	2.26565386
1.20000000	1.78242943
1.40000000	1.32314473
1.60000000	0.95344759
1.80000000	0.71408300
2.00000000	0.62089312
2.20000000	0.66481728
2.40000000	0.81189198
2.60000000	1.00325088
2.80000000	1.15512483
3.00000000	1.15884181
